1,2,13,1
1,5,13,13
4,14,13,6
4,2,13,2
3,10,13,4
1,14,13,5
8,8,13,20
3,7,13,3
6,14,22,5
3,10,22,13
3,7,22,1
4,5,22,20
8,7,22,3
6,4,22,2
2,13,22,4
2,14,39,5
5,14,39,13
7,1,39,2
3,12,39,4
2,5,39,20
3,3,39,1
4,12,41,4
5,14,41,13
8,1,41,2
5,3,41,1
2,14,41,5
2,7,41,20
4,11,43,4
5,1,43,1
3,14,43,5
5,14,43,13
7,1,43,2
2,9,43,20
3,15,44,5
2,10,44,20
6,1,44,1
4,10,44,4
6,14,44,13
2,14,26,4
5,14,26,5
8,5,26,2
3,10,26,13
7,8,26,3
3,7,26,1
1,6,26,20
3,15,45,5
7,1,45,1
6,14,45,13
2,11,45,20
4,9,45,4
3,15,45,5
7,1,45,1
6,14,45,13
2,11,45,20
4,9,45,4
7,9,27,3
1,6,27,20
8,5,27,2
2,14,27,4
5,14,27,5
3,7,27,1
3,10,27,13
2,8,29,1
2,14,29,4
5,14,29,5
4,11,29,13
7,11,29,3
7,5,29,2
2,5,29,20
8,5,30,2
7,12,30,3
1,8,30,1
3,5,30,20
2,14,30,4
4,12,30,13
5,14,30,5
5,14,35,13
5,3,35,2
2,1,35,20
1,12,35,4
2,14,35,5
7,15,35,3
4,6,35,1
1,11,36,4
2,14,36,5
5,2,36,2
2,2,36,20
5,14,36,13
4,5,36,1
1,12,37,4
6,2,37,2
5,14,37,13
2,3,37,20
4,4,37,1
2,14,37,5
4,15,46,5
6,13,46,13
2,12,46,20
4,8,46,4
4,14,47,5
2,13,47,20
6,12,47,13
4,7,47,4
7,1,57,4
5,14,57,5
3,15,57,20
